qid,image_name,image_organ,question,question_type,answer_type,phrase_type,split,gt_answer,gt_normalized,pred_raw,pred_normalized
291,synpic28695.jpg,ABD,Where is the mass?,POS,OPEN,freeform,train,Pancreatic body,pancreatic body,Abdomen,abdomen
292,synpic23130.jpg,ABD,Where is the abnormality?,POS,OPEN,freeform,train,Right lobe of the liver,right lobe of the liver,Stomach,stomach
293,synpic23130.jpg,ABD,Where is the hypodensity located?,POS,OPEN,para,train,Right lobe of the liver,right lobe of the liver,Abdomen,abdomen
296,synpic46720.jpg,HEAD,Which hemisphere is the ischemia located?,POS,OPEN,para,train,Right hemisphere,right hemisphere,Left,left
297,synpic46720.jpg,HEAD,Where is the abnormality?,POS,OPEN,freeform,train,Right PCA,right pca,Brain,brain
300,synpic28695.jpg,ABD,Is the mass homogeneous?,ATTRIB,CLOSED,freeform,train,No,no,No,no
301,synpic55948.jpg,HEAD,Where is the abnormality in this image?,POS,OPEN,freeform,train,Basal ganglia,basal ganglia,Brain,brain
302,synpic18319.jpg,CHEST,Where is the catheter tip located?,POS,OPEN,freeform,train,Right superior cavoatrial junction,right superior cavoatrial junction,Heart,heart
303,synpic18319.jpg,CHEST,Where does the catheter tip extend into?,POS,OPEN,para,train,Right superior cavoatrial junction,right superior cavoatrial junction,Lung,lung
305,synpic59356.jpg,HEAD,Does the mass affect neighboring structure?,PRES,CLOSED,para,train,Yes,yes,Yes,yes
306,synpic59356.jpg,HEAD,Is there mass effect?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
307,synpic27013.jpg,HEAD,Is this image normal?,ABN,CLOSED,freeform,train,No,no,No,no
308,synpic54823.jpg,ABD,Is the small bowel filled with contrast?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
309,synpic54823.jpg,ABD,Is the cecum dilated,SIZE,CLOSED,freeform,train,Yes,yes,Yes,yes
310,synpic46720.jpg,HEAD,What does the abnormality suggest?,OTHER,OPEN,freeform,train,Ischemia,ischemia,Brain damage,brain damage
311,synpic46720.jpg,HEAD,What causes the hyperintensity?,OTHER,OPEN,para,train,Ischemia,ischemia,Stroke,stroke
313,synpic45115.jpg,ABD,Is there fat stranding?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
314,synpic21044.jpg,CHEST,Is the heart abnormal?,ABN,CLOSED,para,train,Yes,yes,Yes,yes
315,synpic21044.jpg,CHEST,Does the heart appear enlarged?,SIZE,CLOSED,freeform,train,Yes,yes,Yes,yes
316,synpic59356.jpg,HEAD,Where is the mass?,POS,OPEN,freeform,train,Suprasellar cistern,suprasellar cistern,Brain,brain
317,synpic59356.jpg,HEAD,Where is the mass located?,POS,OPEN,para,train,Suprasellar cistern,suprasellar cistern,Brain,brain
320,synpic29219.jpg,ABD,Which plane is the image taken?,PLANE,OPEN,freeform,train,Axial,axial,3rd,3rd
321,synpic57520.jpg,HEAD,Where is this plane relative to the eyes?,PLANE,OPEN,freeform,train,Above,above,Behind,behind
322,synpic24390.jpg,CHEST,How was this x-ray taken?,PLANE,OPEN,freeform,train,PA,pa,Chest,chest
323,synpic23803.jpg,CHEST,Which ribs are located near the abnormality seen in this image?,POS,OPEN,freeform,train,4th and 5th,4th and 5th,2nd and 3rd,2nd and 3rd
324,synpic23803.jpg,CHEST,What level is the abnormality located at?,POS,OPEN,freeform,train,T5,t5,Chest,chest
327,synpic17664.jpg,CHEST,Do the lung markings extend to the periphery?,PRES,CLOSED,para,train,Yes,yes,Yes,yes
328,synpic17664.jpg,CHEST,Is a pneumothorax present in this image?,PRES,CLOSED,freeform,train,No,no,No,no
329,synpic47783.jpg,CHEST,Does the width of the heart exceed more than half of the thorax?,SIZE,CLOSED,freeform,train,No,no,Yes,yes
330,synpic47783.jpg,CHEST,How wide is the cardiac shadow?,SIZE,OPEN,para,train,Less than half the thorax,less than half the thorax,Narrow,narrow
331,synpic31955.jpg,CHEST,Is the diaphragm obscured?,PRES,CLOSED,para,train,No,no,Yes,yes
332,synpic31955.jpg,CHEST,Is the diaphragm clearly visualized on both sides?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
333,synpic45557.jpg,CHEST,Are nodular calcifications present in the lungs?,PRES,CLOSED,freeform,train,No,no,No,no
334,synpic45557.jpg,CHEST,What lesions are present in the lungs?,PRES,OPEN,para,train,unanswerable,unanswerable,None,none
335,synpic21604.jpg,ABD,How big is the liver lesion?,SIZE,OPEN,para,train,5 cm,5 cm,Small,small
336,synpic21604.jpg,ABD,What is the size of the mass lesion?,SIZE,OPEN,freeform,train,5 cm,5 cm,Large,large
337,synpic21604.jpg,ABD,What is the modality by which the image was taken?,MODALITY,OPEN,freeform,train,CT,ct,Ultrasound,ultrasound
338,synpic34449.jpg,CHEST,Are the calcifications superior or inferior to the diaphragm?,POS,CLOSED,para,train,Superior,superior,Yes,yes
339,synpic34449.jpg,CHEST,Where in the image are the calcifications located?,POS,OPEN,freeform,train,High on the image,high on the image,Chest,chest
340,synpic31962.jpg,CHEST,Where is the aortic arch?,POS,OPEN,para,train,Right side,right side,Left,left
341,synpic31962.jpg,CHEST,Which side of the image is the aortic arch visualized?,POS,OPEN,freeform,train,Right side,right side,Left,left
343,synpic19477.jpg,CHEST,Where is the lung lesion located?,POS,OPEN,para,train,Right lung,right lung,Left,left
344,synpic19477.jpg,CHEST,Which lobe of the lung is the lesion located in?,POS,OPEN,freeform,train,Right upper lobe,right upper lobe,Left,left
345,synpic45557.jpg,CHEST,Do bones appear lighter on this image's modality?,MODALITY,CLOSED,freeform,train,yes,yes,Yes,yes
346,synpic24220.jpg,ABD,Are the bowel loops on the right or left side of the patient?,POS,CLOSED,para,train,Left side,left side,Yes,yes
347,synpic24220.jpg,ABD,Where in this image are the bowel loops?,POS,OPEN,freeform,train,Left side,left side,Left,left
348,synpic41050.jpg,ABD,Is there evidence of periappendiceal fluid and fat stranding?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
349,synpic41050.jpg,ABD,What indicates that appendicitis is present?,PRES,OPEN,para,train,Periappendiceal fluid and fat stranding,periappendiceal fluid and fat stranding,Pain,pain
350,synpic41050.jpg,ABD,Is the appendix visualized with contrast?,COLOR,CLOSED,freeform,train,No,no,Yes,yes
351,synpic41050.jpg,ABD,Is there contrast in the appendix?,COLOR,CLOSED,para,train,No,no,Yes,yes
354,synpic27985.jpg,ABD,Are any organs besides the intestines present in this image?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
355,synpic27985.jpg,ABD,"Besides the intestines, what other organs are present?",PRES,OPEN,para,train,kidneys,kidneys,Pancreas,pancreas
356,synpic35914.jpg,ABD,Is a cystic cavity present in the left kidney on this image?,PRES,CLOSED,freeform,train,No,no,Yes,yes
357,synpic35914.jpg,ABD,Is there a cyst in the left kidney?,PRES,CLOSED,para,train,No,no,Yes,yes
358,synpic33689.jpg,ABD,Is this in the lumbar vertebral level?,PLANE,CLOSED,freeform,train,yes,yes,No,no
359,synpic27985.jpg,ABD,Is the pathologic part of this image the small bowel or colon?,ABN,CLOSED,freeform,train,Small bowel,small bowel,Yes,yes
360,synpic27985.jpg,ABD,Where is the intussesception located?,POS,OPEN,para,train,Small bowel,small bowel,Abdomen,abdomen
361,synpic39532.jpg,CHEST,How many lesions are present in the image?,COUNT,OPEN,freeform,train,One,one,0,0
362,synpic39532.jpg,CHEST,Is there more that one lesion present?,COUNT,CLOSED,para,train,No,no,No,no
363,synpic27601.jpg,ABD,Is the liver normal?,ABN,CLOSED,para,train,Yes,yes,Yes,yes
364,synpic27601.jpg,ABD,Is a ring enhancing lesion present in the right lobe of the liver?,PRES,CLOSED,freeform,train,No,no,Yes,yes
365,synpic34836.jpg,HEAD,Is the lesion on the patient's right or left side?,POS,CLOSED,para,train,Left side,left side,Yes,yes
366,synpic34836.jpg,HEAD,Where on the image is the lesion?,POS,OPEN,freeform,train,Left temporal lobe,left temporal lobe,Left,left
369,synpic34449.jpg,CHEST,What are the two major organs present in this image?,ORGAN,OPEN,freeform,train,Heart 	lungs,heart 	lungs,Heart and lungs,heart and lungs
372,synpic21995.jpg,ABD,Is the liver abnormal?,ABN,CLOSED,para,train,No,no,Yes,yes
373,synpic21995.jpg,ABD,Are there any abnormal hypodense lesions in the liver?,PRES,CLOSED,freeform,train,No,no,Yes,yes
378,synpic21995.jpg,ABD,Is the largest cyst in the left or right kidney?,POS,CLOSED,para,train,Left kidney,left kidney,Yes,yes
379,synpic21995.jpg,ABD,Where is the largest cystic lesion in the image?,POS,OPEN,freeform,train,Left kidney,left kidney,Left,left
380,synpic33689.jpg,ABD,Was oral or IV contrast used?,MODALITY,CLOSED,freeform,train,Both,both,Yes,yes
381,synpic21995.jpg,ABD,Are the lesions in the image more or less dense than surrounding tissue?,COLOR,CLOSED,freeform,train,more dense,more dense,Yes,yes
382,synpic21995.jpg,ABD,"What is denser, the cystic lesions or the kidney parenchyma?",COLOR,OPEN,para,train,cystic lesions,cystic lesions,Parenchyma,parenchyma
383,synpic57520.jpg,HEAD,Is the primary abnormality more or less dense than surrounding matter?,COLOR,CLOSED,freeform,train,less dense,less dense,Yes,yes
384,synpic57520.jpg,HEAD,"What is denser, the mass or the surrounding brain tissue?",COLOR,CLOSED,para,train,surrounding tissue,surrounding tissue,Yes,yes
385,synpic27601.jpg,ABD,Is the lesion in this image more or less dense than the surrounding tissue?,COLOR,CLOSED,freeform,train,Less dense,less dense,Yes,yes
386,synpic27601.jpg,ABD,"What is denser, the lesion or the surrounding tissue?",COLOR,CLOSED,para,train,The surrounding tissue,the surrounding tissue,Yes,yes
387,synpic57520.jpg,HEAD,Was contrast applied?,MODALITY,CLOSED,freeform,train,no,no,Yes,yes
388,synpic34449.jpg,CHEST,Is this an AP image?,PLANE,CLOSED,freeform,train,no,no,Yes,yes
389,synpic19782.jpg,CHEST,Are calcified lesions present in the lung fields?,PRES,CLOSED,para,train,No,no,Yes,yes
390,synpic19782.jpg,CHEST,Is there evidence of large calcified lesions in the lung fields?,PRES,CLOSED,freeform,train,No,no,Yes,yes
395,synpic21604.jpg,ABD,What is the organ system visualized?,ORGAN,OPEN,freeform,train,Gastrointestinal,gastrointestinal,Digestive,digestive
396,synpic23053.jpg,CHEST,Is the air under the left hemidiaphragm pathologic?,ABN,CLOSED,para,train,No,no,Yes,yes
397,synpic23053.jpg,CHEST,Is there free air under the left diaphragm?,PRES,CLOSED,freeform,train,No,no,Yes,yes
398,synpic24390.jpg,CHEST,Is this image of the thorax?,ORGAN,CLOSED,freeform,train,yes,yes,Yes,yes
399,synpic39532.jpg,CHEST,Where is the lesion?,POS,OPEN,para,train,Right lower lobe,right lower lobe,Heart,heart
400,synpic39532.jpg,CHEST,Which lung lobe is the lesion present in?,POS,OPEN,freeform,train,Right lower lobe,right lower lobe,Left,left
401,synpic47783.jpg,CHEST,Where is the aneurysm located?,POS,OPEN,freeform,train,In the thorasic aorta,in the thorasic aorta,Chest,chest
402,synpic47783.jpg,CHEST,What is the most important abnormality found in this image?,PRES,OPEN,freeform,train,Width of aorta,width of aorta,Cancer,cancer
405,synpic19477.jpg,CHEST,At which rib is the lesion located?,POS,OPEN,freeform,train,7th rib,7th rib,2nd,2nd
406,synpic19477.jpg,CHEST,What rib is the lesion located inferior to?,POS,OPEN,para,train,7th rib,7th rib,2nd,2nd
407,synpic23803.jpg,CHEST,On which side is the cardiac border more obscured?,POS,OPEN,freeform,train,Right,right,Left,left
408,synpic23803.jpg,CHEST,Where is the cardiac border more obscured?,POS,OPEN,para,train,Right,right,Left,left
409,synpic33689.jpg,ABD,What organ system is primarily present in this image?,ORGAN,OPEN,freeform,train,Gastrointestinal,gastrointestinal,Digestive,digestive
410,synpic19477.jpg,CHEST,Which side of the cardiac border is more prominent?,POS,OPEN,para,train,Left,left,Left,left
411,synpic19477.jpg,CHEST,Which cardiac border is more prominently visualized?,POS,OPEN,freeform,train,Left,left,Left,left
412,synpic24390.jpg,CHEST,Is this image a CT scan?,MODALITY,CLOSED,freeform,train,no,no,Yes,yes
413,synpic57520.jpg,HEAD,Is there evidence of hematoma?,PRES,CLOSED,freeform,train,No,no,Yes,yes
414,synpic57520.jpg,HEAD,Is there blood present?,PRES,CLOSED,para,train,No,no,No,no
416,synpic13385.jpg,CHEST,Which lung has more extensive infiltration?,POS,OPEN,freeform,train,Left,left,Right,right
417,synpic13385.jpg,CHEST,Where are the most infiltrates located?,POS,OPEN,para,train,Left lung,left lung,Lungs,lungs
418,synpic33689.jpg,ABD,How would you describe the duodenum?,ATTRIB,OPEN,para,train,Edematous,edematous,Small,small
419,synpic33689.jpg,ABD,Is the duodenum edematous?,ATTRIB,CLOSED,freeform,train,Yes,yes,Yes,yes
420,synpic24390.jpg,CHEST,Is the largest air collection on the patient's left or the right side?,POS,CLOSED,para,train,Right side,right side,Yes,yes
421,synpic24390.jpg,CHEST,Where is the largest air collection in this image?,POS,OPEN,freeform,train,Right lung base,right lung base,Lung,lung
422,synpic31955.jpg,CHEST,Where is the lesion located?,POS,OPEN,para,train,Anterior mediastinum,anterior mediastinum,Lung,lung
423,synpic31955.jpg,CHEST,What is the location of the primary lesion?,POS,OPEN,freeform,train,Right lung hilum,right lung hilum,Lung,lung
424,synpic13385.jpg,CHEST,Is the air under the left hemidiaphragm pathologic?,ABN,CLOSED,para,train,No,no,Yes,yes
425,synpic13385.jpg,CHEST,Is subdiaphragmatic air present on the left side?,PRES,CLOSED,freeform,train,No,no,Yes,yes
426,synpic57520.jpg,HEAD,Which side is the lateral ventricle visible on?,POS,OPEN,freeform,train,Left,left,Left,left
427,synpic57520.jpg,HEAD,Where is the lateral ventricle?,POS,OPEN,para,train,left hemisphere,left hemisphere,Left,left
428,synpic21604.jpg,ABD,Where is the lesion located?,POS,OPEN,para,train,Right lobe,right lobe,Lung,lung
429,synpic21604.jpg,ABD,Which liver lobe is the lesion in?,POS,OPEN,freeform,train,Right lobe,right lobe,Left,left
430,synpic35914.jpg,ABD,Is there an intussusception present?,PRES,CLOSED,para,train,No,no,Yes,yes
431,synpic35914.jpg,ABD,Is there evidence of intussusception on the right side?,PRES,CLOSED,freeform,train,No,no,Yes,yes
432,synpic47783.jpg,CHEST,Is there a mass in the right hilum?,PRES,CLOSED,para,train,No,no,Yes,yes
433,synpic47783.jpg,CHEST,Is there evidence of a mass lesion at the right hilum?,PRES,CLOSED,freeform,train,No,no,Yes,yes
434,synpic31962.jpg,CHEST,Is there a fracture on the left 5th rib?,PRES,CLOSED,freeform,train,No,no,No,no
435,synpic31962.jpg,CHEST,Is the left fifth rib broken?,PRES,CLOSED,para,train,No,no,No,no
436,synpic24390.jpg,CHEST,Is subcutaneous air present?,PRES,CLOSED,para,train,No,no,Yes,yes
437,synpic24390.jpg,CHEST,Is there evidence of subcutaneous air collection?,PRES,CLOSED,freeform,train,No,no,Yes,yes
438,synpic45557.jpg,CHEST,Are any ribs in the image fractured?,PRES,CLOSED,freeform,train,No,no,No,no
439,synpic45557.jpg,CHEST,Are there any fractures present?,PRES,CLOSED,para,train,No,no,No,no
443,synpic23053.jpg,CHEST,Is the opacity near the left lung apex pathologic?,ABN,CLOSED,para,train,No,no,Yes,yes
444,synpic23053.jpg,CHEST,What is the opacity near the left lung apex?,PRES,OPEN,freeform,train,Pacemaker,pacemaker,Heart,heart
449,synpic34449.jpg,CHEST,How was this image taken?,MODALITY,OPEN,freeform,train,X-ray,x-ray,X ray,x ray
452,synpic23053.jpg,CHEST,Where is the lesion?,POS,OPEN,para,train,In the right hilum,in the right hilum,Heart,heart
453,synpic23053.jpg,CHEST,Which lobe is the lesion located in?,POS,OPEN,freeform,train,Upper right lobe,upper right lobe,Left,left
457,synpic31962.jpg,CHEST,Is there any inappropriate air collection in subcutaneous tissue?,PRES,CLOSED,freeform,train,No,no,No,no
458,synpic31962.jpg,CHEST,Is subcutaneous air present?,PRES,CLOSED,para,train,No,no,No,no
459,synpic45557.jpg,CHEST,Where on the image is most obscured?,POS,OPEN,freeform,train,Right lung base,right lung base,Chest,chest
460,synpic45557.jpg,CHEST,Is the costophrenic angle blunted?,PRES,CLOSED,para,train,Yes,yes,Yes,yes
461,synpic33844.jpg,ABD,What are the opacities to the left?,PRES,OPEN,freeform,train,Contrast in the intestines,contrast in the intestines,Lungs,lungs
462,synpic49381.jpg,HEAD,Is there any hemorrhage?,PRES,CLOSED,freeform,train,No,no,No,no
463,synpic21902.jpg,ABD,What are those densities in the wall of the aorta?,PRES,OPEN,freeform,train,Calcifications,calcifications,Calcification,calcification
464,synpic58261.jpg,HEAD,What is the radiological description of the color of the edema?,COLOR,OPEN,freeform,train,Hypodense,hypodense,Black,black
465,synpic39240.jpg,HEAD,Is the cerebellum visible?,PRES,CLOSED,freeform,train,no,no,No,no
466,synpic50949.jpg,ABD,Is this an axial image?,PLANE,CLOSED,freeform,train,yes,yes,Yes,yes
467,synpic21902.jpg,ABD,Is the liver normal in size?,SIZE,CLOSED,freeform,train,No,no,Yes,yes
470,synpic31916.jpg,CHEST,Is this film properly exposed?,MODALITY,CLOSED,freeform,train,yes,yes,Yes,yes
471,synpic60096.jpg,HEAD,Is it possible to see the cerebellum in this image?,PRES,CLOSED,freeform,train,no,no,Yes,yes
473,synpic24538.jpg,CHEST,Is the heart dilated?,SIZE,CLOSED,freeform,train,No,no,No,no
475,synpic52951.jpg,CHEST,In which lobe is the nodule located?,POS,OPEN,freeform,train,Left upper lobe,left upper lobe,Right,right
476,synpic42182.jpg,ABD,Is the patient's kidney this large mass to the right?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes
478,synpic19118.jpg,CHEST,Are these small opacities in the right lung calcifications?,PRES,CLOSED,freeform,train,No,no,Yes,yes
479,synpic52951.jpg,CHEST,Is there any shifting on the path of the trachea?,PRES,CLOSED,freeform,train,No,no,No,no
480,synpic60096.jpg,HEAD,Is there swelling of the choroid fissure?,SIZE,CLOSED,freeform,train,No,no,Yes,yes
482,synpic39240.jpg,HEAD,Is this a MRI image?,MODALITY,CLOSED,freeform,train,yes,yes,Yes,yes
483,synpic47737.jpg,HEAD,Is there swelling around the lesion?,PRES,CLOSED,freeform,train,No,no,Yes,yes
484,synpic52951.jpg,CHEST,What is the organ principally shown in this image?,ORGAN,OPEN,freeform,train,Lung,lung,Lung,lung
485,synpic34017.jpg,HEAD,Are the basal ganglia enlarged?,SIZE,CLOSED,freeform,train,No,no,Yes,yes
486,synpic47356.jpg,HEAD,Is there any other alteration in the image?,ABN,CLOSED,freeform,train,No,no,No,no
487,synpic60096.jpg,HEAD,What are those lines in the posterior brain?,PRES,OPEN,freeform,train,Imaging artifacts,imaging artifacts,Blood vessels,blood vessels
488,synpic53978.jpg,HEAD,Is the medulla swollen?,SIZE,CLOSED,freeform,train,Yes,yes,Yes,yes
489,synpic24319.jpg,ABD,What are these densities inside the intestines?,PRES,OPEN,freeform,train,Contrast,contrast,Fat,fat
490,synpic31916.jpg,CHEST,What is the name of this image's plane?,PLANE,OPEN,freeform,train,Posteroanterior,posteroanterior,Body,body
492,synpic41788.jpg,HEAD,Is the lesion infiltrating?,PRES,CLOSED,freeform,train,No,no,Yes,yes
493,synpic41772.jpg,ABD,Is the abdomen distended?,SIZE,CLOSED,freeform,train,No,no,Yes,yes
494,synpic33844.jpg,ABD,Is there leakage of contrast?,PRES,CLOSED,freeform,train,No,no,Yes,yes
495,synpic39240.jpg,HEAD,In which lobe is the enhancement?,POS,OPEN,freeform,train,Right frontal lobe,right frontal lobe,Frontal,frontal
496,synpic52951.jpg,CHEST,Is this a solitary nodule?,PRES,CLOSED,freeform,train,Yes,yes,No,no
497,synpic33844.jpg,ABD,Is there ascites?,PRES,CLOSED,freeform,train,No,no,Yes,yes
499,synpic34017.jpg,HEAD,Is there any hemorrhage?,PRES,CLOSED,freeform,train,No,no,No,no
500,synpic31916.jpg,CHEST,Is the right lung normal in size?,SIZE,CLOSED,freeform,train,No,no,Yes,yes
501,synpic41772.jpg,ABD,Is there a cyst in the right kidney?,PRES,CLOSED,freeform,train,No,no,Yes,yes
502,synpic60096.jpg,HEAD,What is the plane of this image?,PLANE,OPEN,freeform,train,Axial,axial,Frontal,frontal
503,synpic34017.jpg,HEAD,Is there involvement of the temporal lobes?,ABN,CLOSED,freeform,train,No,no,Yes,yes
504,synpic41788.jpg,HEAD,Are the brain ventricles visible?,PRES,CLOSED,freeform,train,No,no,Yes,yes
506,synpic21410.jpg,ABD,Is there fluid in the anterior abdominal wall?,PRES,CLOSED,freeform,train,No,no,Yes,yes
