qid,image_name,image_organ,question,question_type,answer_type,phrase_type,split,gt_answer,gt_normalized,pred_raw,pred_normalized,exact_match,contains,llm_judge,llm_judge_correct
210,synpic18461.jpg,CHEST,What kind of image is this?,MODALITY,OPEN,freeform,train,Chest x-ray,chest x-ray,"The image is a CT scan of a brain, likely a cortex region, with a dark area in the center. This dark area appears to be abnormal compared to the surrounding brain tissue, possibly indicating a disease or injury. The dark area","the image is a ct scan of a brain, likely a cortex region, with a dark area in the center. this dark area appears to be abnormal compared to the surrounding brain tissue, possibly indicating a disease or injury. the dark area",False,False,INCORRECT,False
211,synpic56799.jpg,HEAD,Is this a normal image?,ABN,CLOSED,para,train,No,no,Yes,yes,False,False,,False
212,synpic56799.jpg,HEAD,Is the brain scan normal?,ABN,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
213,synpic40314.jpg,ABD,What organ is enlarged?,PRES,OPEN,para,train,Pancreas,pancreas,"The image shows an cross-sectional view of the brain, with the cerebral hemispheres, ventricles, and subcortical regions visible. The region of interest, located in the left cerebral hem","the image shows an cross-sectional view of the brain, with the cerebral hemispheres, ventricles, and subcortical regions visible. the region of interest, located in the left cerebral hem",False,False,INCORRECT,False
214,synpic40314.jpg,ABD,Which organ has the abnormality?,PRES,OPEN,freeform,train,Pancreas,pancreas,"The image shows a brain CT scan, featuring a region of the brain with a dark area in the center, which is indicative of a cerebral hemorrhage. The dark area is surrounded by the normal brain tissue, and","the image shows a brain ct scan, featuring a region of the brain with a dark area in the center, which is indicative of a cerebral hemorrhage. the dark area is surrounded by the normal brain tissue, and",False,False,INCORRECT,False
215,synpic31400.jpg,CHEST,where is the cavitary lesion?,POS,OPEN,freeform,train,Right upper lobe,right upper lobe,Left ventricle,left ventricle,False,False,INCORRECT,False
216,synpic31400.jpg,CHEST,where is the abnormality?,POS,OPEN,para,train,Right upper lobe,right upper lobe,"The region of interest is located in the left side of the brain, which is characterized by a hyperdense area that differs from the surrounding brain tissue. This area is indicative of a brain hemorrhage, which is a","the region of interest is located in the left side of the brain, which is characterized by a hyperdense area that differs from the surrounding brain tissue. this area is indicative of a brain hemorrhage, which is a",False,False,INCORRECT,False
217,synpic23130.jpg,ABD,Is the abnormality hyper dense or hypo dense?,COLOR,CLOSED,para,train,Hypodense,hypodense,Yes,yes,False,False,,False
218,synpic23130.jpg,ABD,What density is the abnormality?,COLOR,OPEN,freeform,train,Hypodense,hypodense,0.0%,0.0%,False,False,INCORRECT,False
219,synpic33889.jpg,ABD,What part of the liver is the mass located in?,POS,OPEN,para,train,Left hepatic lobe,left hepatic lobe,Left,left,False,True,CORRECT,True
220,synpic33889.jpg,ABD,Where is the mass in the liver?,POS,OPEN,freeform,train,Left hepatic lobe,left hepatic lobe,"The mass in the liver is located in the right upper quadrant, as indicated by the center of the image.","the mass in the liver is located in the right upper quadrant, as indicated by the center of the image.",False,False,INCORRECT,False
221,synpic18461.jpg,CHEST,What organ is primarily evaluated in this image?,ORGAN,OPEN,freeform,train,Lungs,lungs,Brain,brain,False,False,INCORRECT,False
222,synpic57368.jpg,HEAD,What hemisphere are the lesions located in?,POS,OPEN,para,train,Bilateral,bilateral,Left,left,False,False,INCORRECT,False
223,synpic57368.jpg,HEAD,Where are the abnormalities?,POS,OPEN,freeform,train,Bilateral,bilateral,"The abnormalities are characterized by a small area with a dark color tone, which is unusual compared to the surrounding tissue. This area is located in the center of the image, and its appearance is indicative of a potential issue that requires","the abnormalities are characterized by a small area with a dark color tone, which is unusual compared to the surrounding tissue. this area is located in the center of the image, and its appearance is indicative of a potential issue that requires",False,False,INCORRECT,False
224,synpic20260.jpg,ABD,What does nodular liver suggest?,OTHER,OPEN,para,train,Cirrhosis,cirrhosis,Disease,disease,False,False,CORRECT,True
225,synpic20260.jpg,ABD,What does the shape of the liver suggest?,OTHER,OPEN,freeform,train,Cirrhosis,cirrhosis,"The shape of the liver is described as a right-side view of the organ, with the upper half of the image showing the upper surface of the liver and the lower half showing the lower surface. The lower surface of the libe features","the shape of the liver is described as a right-side view of the organ, with the upper half of the image showing the upper surface of the liver and the lower half showing the lower surface. the lower surface of the libe features",False,False,INCORRECT,False
226,synpic20260.jpg,ABD,What is the brightness in the abdominal aorta?,PRES,OPEN,freeform,train,Atherosclerotic calcification,atherosclerotic calcification,0.0001 m^2,0.0001 m^2,False,False,INCORRECT,False
227,synpic20260.jpg,ABD,What causes hyper intensity in aorta?,PRES,OPEN,para,train,Atherosclerotic calcification,atherosclerotic calcification,"The region of interest is located in the left upper quadrant of the abdomen, which is the area where the kidneys are situated. The region exhibits abnormal density compared to the surrounding tissue, which suggests the presence of a","the region of interest is located in the left upper quadrant of the abdomen, which is the area where the kidneys are situated. the region exhibits abnormal density compared to the surrounding tissue, which suggests the presence of a",False,False,INCORRECT,False
228,synpic18461.jpg,CHEST,Is this a lateral film?,PLANE,CLOSED,freeform,train,no,no,Yes,yes,False,False,,False
229,synpic51709.jpg,HEAD,Where in the brain is the lesion?,POS,OPEN,para,train,right parietal lobe,right parietal lobe,"Affected brain regions, specifically the cerebral cortex, are affected. The region of interest, located centrally in the brain, is characterized by abnormal texture and possibly size, suggesting a potential neurological condition","affected brain regions, specifically the cerebral cortex, are affected. the region of interest, located centrally in the brain, is characterized by abnormal texture and possibly size, suggesting a potential neurological condition",False,False,INCORRECT,False
230,synpic51709.jpg,HEAD,Where is the lesion?,POS,OPEN,freeform,train,right parietal lobe,right parietal lobe,Brain,brain,False,False,CORRECT,True
231,synpic31400.jpg,CHEST,Which organ system is imaged?,ORGAN,OPEN,freeform,train,Chest,chest,The brain,the brain,False,False,INCORRECT,False
232,synpic59356.jpg,HEAD,Is there an abnormal lesion?,PRES,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
233,synpic59356.jpg,HEAD,Is there a mass?,PRES,CLOSED,freeform,train,Yes,yes,No,no,False,False,,False
234,synpic40464.jpg,ABD,What does the hypodensity suggest?,OTHER,OPEN,freeform,train,metastasis,metastasis,"The region of interest is located at the center of the image, with a surrounding area indicating a difference in density compared to the surrounding tissue. This difference in density is indicative of a brain hemorrhage, which is characterized by a","the region of interest is located at the center of the image, with a surrounding area indicating a difference in density compared to the surrounding tissue. this difference in density is indicative of a brain hemorrhage, which is characterized by a",False,False,INCORRECT,False
235,synpic40464.jpg,ABD,What caused the lesion?,OTHER,OPEN,para,train,metastasis,metastasis,Affected brain tissue,affected brain tissue,False,False,INCORRECT,False
236,synpic33889.jpg,ABD,In what plane is this image taken?,PLANE,OPEN,freeform,train,axial,axial,"The image features a brain CT scan, showing a cross-sectional view of the brain. The region of interest, located in the left-center of the image, appears to have a slightly darker density compared to the surrounding brain tissue.","the image features a brain ct scan, showing a cross-sectional view of the brain. the region of interest, located in the left-center of the image, appears to have a slightly darker density compared to the surrounding brain tissue.",False,False,CORRECT,True
237,synpic49914.jpg,CHEST,Is this a study of the chest?,ORGAN,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
239,synpic21044.jpg,CHEST,What is abnormal about the hila?,ATTRIB,OPEN,freeform,train,Enlarged,enlarged,"Indications of the brain's structure, such as the cerebral cortex, cerebellum, or basal ganglia, may be affected.","indications of the brain's structure, such as the cerebral cortex, cerebellum, or basal ganglia, may be affected.",False,False,INCORRECT,False
240,synpic21044.jpg,CHEST,Is the hila normal or enlarged?,ATTRIB,CLOSED,para,train,Enlarged,enlarged,Yes,yes,False,False,,False
241,synpic49914.jpg,CHEST,What is happening in the right lung?,ABN,OPEN,freeform,train,Volume loss,volume loss,"The region of the image is the right lung, which appears to have a slightly abnormal texture or density compared to the surrounding air. This could indicate a possible infection or other medical condition. The abnormality is likely related to the texture,","the region of the image is the right lung, which appears to have a slightly abnormal texture or density compared to the surrounding air. this could indicate a possible infection or other medical condition. the abnormality is likely related to the texture,",False,False,INCORRECT,False
242,synpic49914.jpg,CHEST,What is finding in the right lung?,ABN,OPEN,para,train,Volume loss,volume loss,Able,able,False,False,INCORRECT,False
245,synpic45115.jpg,ABD,What is most alarming about the appendix?,ABN,OPEN,freeform,train,extraluminal air and small fluid collection,extraluminal air and small fluid collection,"The region of interest is located in the center of the image, with a darker color compared to the surrounding area. The exact cause of the darker color is unknown, but it could be indicative of a disease or abnormality. The","the region of interest is located in the center of the image, with a darker color compared to the surrounding area. the exact cause of the darker color is unknown, but it could be indicative of a disease or abnormality. the",False,False,INCORRECT,False
246,synpic23130.jpg,ABD,Is the liver normal?,ABN,CLOSED,freeform,train,No,no,No,no,True,True,,True
247,synpic23130.jpg,ABD,Is this a normal image?,ABN,CLOSED,para,train,No,no,Yes,yes,False,False,,False
248,synpic18461.jpg,CHEST,Are the lungs normal?,ABN,CLOSED,para,train,No,no,Yes,yes,False,False,,False
249,synpic18461.jpg,CHEST,Is the chest x-ray normal?,ABN,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
254,synpic27013.jpg,HEAD,Where is the mass?,POS,OPEN,freeform,train,extra-axial and at the right choroidal fissure,extra-axial and at the right choroidal fissure,"The mass is located in the lower-left-corner of the image, which is the caliber of the brain's white matter. The region of interest exhibits an unusual appearance, possibly indicating a disease process, such as a brain hem","the mass is located in the lower-left-corner of the image, which is the caliber of the brain's white matter. the region of interest exhibits an unusual appearance, possibly indicating a disease process, such as a brain hem",False,False,INCORRECT,False
255,synpic18319.jpg,CHEST,What can cause asymmetrical breasts?,OTHER,OPEN,para,train,Prior surgery,prior surgery,"The region of the brain that is affected by a hemorrhage, possibly due to a cerebral aneurysm or subarachnoid hemorrhage, is characterized by a hyperdense area with a low","the region of the brain that is affected by a hemorrhage, possibly due to a cerebral aneurysm or subarachnoid hemorrhage, is characterized by a hyperdense area with a low",False,False,INCORRECT,False
256,synpic18319.jpg,CHEST,Why are the breasts asymmetrical?,OTHER,OPEN,freeform,train,Prior surgery,prior surgery,"The region of the image is characterized by a small, dark, and well-defined area that differs from the surrounding tissue. This dark area is indicative of a potential abnormality, which could be a sign of a disease or","the region of the image is characterized by a small, dark, and well-defined area that differs from the surrounding tissue. this dark area is indicative of a potential abnormality, which could be a sign of a disease or",False,False,INCORRECT,False
257,synpic27013.jpg,HEAD,Is the mass enhancing?,COLOR,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
264,synpic21734.jpg,ABD,What organ is the mass in?,POS,OPEN,para,train,Pancreas,pancreas,"Brain

The region of interest is located in the left cerebral hemisphere, and it is characterized by a hyperdense area that differs from the surrounding brain tissue. This hyperdense area is indicative","brain

the region of interest is located in the left cerebral hemisphere, and it is characterized by a hyperdense area that differs from the surrounding brain tissue. this hyperdense area is indicative",False,False,INCORRECT,False
265,synpic21734.jpg,ABD,Where is the mass?,POS,OPEN,freeform,train,Pancreas,pancreas,"The mass is located in the lower-left region of the brain, with the surrounding white matter. The region of interest exhibits an abnormal signal, which is indicative of a potential abnormality, such as a hemorrhage or","the mass is located in the lower-left region of the brain, with the surrounding white matter. the region of interest exhibits an abnormal signal, which is indicative of a potential abnormality, such as a hemorrhage or",False,False,INCORRECT,False
266,synpic45162.jpg,ABD,What abnormalities are in the right upper quadrant?,PRES,OPEN,para,train,Gallstones,gallstones,Adenoid,adenoid,False,False,INCORRECT,False
267,synpic45162.jpg,ABD,What is in the right upper quadrant?,PRES,OPEN,freeform,train,Gallstones,gallstones,"A left frontal cerebral hemisphere, the other three being the right frontal cerebral hemispheres. The region of interest is located in the middle of the cerebral hemisphere and is adjacent","a left frontal cerebral hemisphere, the other three being the right frontal cerebral hemispheres. the region of interest is located in the middle of the cerebral hemisphere and is adjacent",False,False,INCORRECT,False
268,synpic29219.jpg,ABD,Which kidney is abnormal?,POS,OPEN,freeform,train,Right,right,"The region of interest is located at the left side of the image, in the lower-middle area, and appears to have a different density compared to the surrounding tissue. This abnormality could indicate an issue such as a hemorrhage","the region of interest is located at the left side of the image, in the lower-middle area, and appears to have a different density compared to the surrounding tissue. this abnormality could indicate an issue such as a hemorrhage",False,False,INCORRECT,False
269,synpic29219.jpg,ABD,Which kidney has abnormalities?,POS,OPEN,para,train,Right,right,"The left kidney's region contains a small area with abnormal density, which is indicative of a pathological condition. This area is located in the lower-middle part of the kidney and is distinct from the surrounding tissue. The","the left kidney's region contains a small area with abnormal density, which is indicative of a pathological condition. this area is located in the lower-middle part of the kidney and is distinct from the surrounding tissue. the",False,False,INCORRECT,False
