qid,image_name,image_organ,question,question_type,answer_type,phrase_type,split,gt_answer,gt_normalized,pred_raw,pred_normalized,exact_match,contains,llm_judge,llm_judge_correct
248,synpic18461.jpg,CHEST,Are the lungs normal?,ABN,CLOSED,para,train,No,no,No,no,True,True,,True
249,synpic18461.jpg,CHEST,Is the chest x-ray normal?,ABN,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
254,synpic27013.jpg,HEAD,Where is the mass?,POS,OPEN,freeform,train,extra-axial and at the right choroidal fissure,extra-axial and at the right choroidal fissure,Brain,brain,False,False,INCORRECT,False
255,synpic18319.jpg,CHEST,What can cause asymmetrical breasts?,OTHER,OPEN,para,train,Prior surgery,prior surgery,Cancer,cancer,False,False,INCORRECT,False
256,synpic18319.jpg,CHEST,Why are the breasts asymmetrical?,OTHER,OPEN,freeform,train,Prior surgery,prior surgery,Genetics,genetics,False,False,INCORRECT,False
257,synpic27013.jpg,HEAD,Is the mass enhancing?,COLOR,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
264,synpic21734.jpg,ABD,What organ is the mass in?,POS,OPEN,para,train,Pancreas,pancreas,Pancreas,pancreas,True,True,CORRECT,True
265,synpic21734.jpg,ABD,Where is the mass?,POS,OPEN,freeform,train,Pancreas,pancreas,Stomach,stomach,False,False,INCORRECT,False
266,synpic45162.jpg,ABD,What abnormalities are in the right upper quadrant?,PRES,OPEN,para,train,Gallstones,gallstones,Cyst,cyst,False,False,INCORRECT,False
267,synpic45162.jpg,ABD,What is in the right upper quadrant?,PRES,OPEN,freeform,train,Gallstones,gallstones,Liver,liver,False,False,INCORRECT,False
268,synpic29219.jpg,ABD,Which kidney is abnormal?,POS,OPEN,freeform,train,Right,right,Left,left,False,False,INCORRECT,False
269,synpic29219.jpg,ABD,Which kidney has abnormalities?,POS,OPEN,para,train,Right,right,Left,left,False,False,INCORRECT,False
270,synpic54823.jpg,ABD,Is there a pelvic fracture?,PRES,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
271,synpic33889.jpg,ABD,Is this a study of the brain?,ORGAN,CLOSED,freeform,train,no,no,No,no,True,True,,True
272,synpic51709.jpg,HEAD,What is the image suggestive of?,OTHER,OPEN,para,train,abscess,abscess,Brain,brain,False,False,INCORRECT,False
273,synpic51709.jpg,HEAD,What is the lesion most likely to be?,OTHER,OPEN,freeform,train,abscess,abscess,Tumor,tumor,False,False,INCORRECT,False
274,synpic29219.jpg,ABD,Describe the lesions in the right kidney?,ATTRIB,OPEN,para,train,Cystic lesions,cystic lesions,Cyst,cyst,False,True,CORRECT,True
275,synpic29219.jpg,ABD,What is seen in the right kidney?,PRES,OPEN,freeform,train,Cystic lesions,cystic lesions,Tumor,tumor,False,False,CORRECT,True
276,synpic45162.jpg,ABD,Did the patient have a cholecystectomy?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
277,synpic45162.jpg,ABD,Has the gallbladder been removed?,PRES,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
281,synpic51709.jpg,HEAD,Is there evidence of enhancement?,COLOR,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
282,synpic51709.jpg,HEAD,Is the lesion enhancing?,COLOR,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
283,synpic29219.jpg,ABD,Is there contrast given?,MODALITY,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
284,synpic33889.jpg,ABD,Is this a CT scan?,MODALITY,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
287,synpic45115.jpg,ABD,Describe the appendix,ATTRIB,OPEN,freeform,train,"enlarged, fluid-filled","enlarged, fluid-filled",It's missing.,it's missing.,False,False,INCORRECT,False
289,synpic29219.jpg,ABD,Are there 2 kidneys?,COUNT,CLOSED,freeform,train,Yes,yes,No,no,False,False,,False
290,synpic29219.jpg,ABD,Are there normal number of kidneys?,COUNT,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
291,synpic28695.jpg,ABD,Where is the mass?,POS,OPEN,freeform,train,Pancreatic body,pancreatic body,Abdomen,abdomen,False,False,INCORRECT,False
292,synpic23130.jpg,ABD,Where is the abnormality?,POS,OPEN,freeform,train,Right lobe of the liver,right lobe of the liver,Stomach,stomach,False,False,INCORRECT,False
293,synpic23130.jpg,ABD,Where is the hypodensity located?,POS,OPEN,para,train,Right lobe of the liver,right lobe of the liver,Abdomen,abdomen,False,False,INCORRECT,False
296,synpic46720.jpg,HEAD,Which hemisphere is the ischemia located?,POS,OPEN,para,train,Right hemisphere,right hemisphere,Left,left,False,False,INCORRECT,False
297,synpic46720.jpg,HEAD,Where is the abnormality?,POS,OPEN,freeform,train,Right PCA,right pca,Brain,brain,False,False,INCORRECT,False
300,synpic28695.jpg,ABD,Is the mass homogeneous?,ATTRIB,CLOSED,freeform,train,No,no,No,no,True,True,,True
301,synpic55948.jpg,HEAD,Where is the abnormality in this image?,POS,OPEN,freeform,train,Basal ganglia,basal ganglia,Brain,brain,False,False,CORRECT,True
302,synpic18319.jpg,CHEST,Where is the catheter tip located?,POS,OPEN,freeform,train,Right superior cavoatrial junction,right superior cavoatrial junction,Heart,heart,False,False,INCORRECT,False
303,synpic18319.jpg,CHEST,Where does the catheter tip extend into?,POS,OPEN,para,train,Right superior cavoatrial junction,right superior cavoatrial junction,Lung,lung,False,False,INCORRECT,False
305,synpic59356.jpg,HEAD,Does the mass affect neighboring structure?,PRES,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
306,synpic59356.jpg,HEAD,Is there mass effect?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
307,synpic27013.jpg,HEAD,Is this image normal?,ABN,CLOSED,freeform,train,No,no,No,no,True,True,,True
308,synpic54823.jpg,ABD,Is the small bowel filled with contrast?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
309,synpic54823.jpg,ABD,Is the cecum dilated,SIZE,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
310,synpic46720.jpg,HEAD,What does the abnormality suggest?,OTHER,OPEN,freeform,train,Ischemia,ischemia,Brain damage,brain damage,False,False,INCORRECT,False
311,synpic46720.jpg,HEAD,What causes the hyperintensity?,OTHER,OPEN,para,train,Ischemia,ischemia,Stroke,stroke,False,False,INCORRECT,False
313,synpic45115.jpg,ABD,Is there fat stranding?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
314,synpic21044.jpg,CHEST,Is the heart abnormal?,ABN,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
315,synpic21044.jpg,CHEST,Does the heart appear enlarged?,SIZE,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
316,synpic59356.jpg,HEAD,Where is the mass?,POS,OPEN,freeform,train,Suprasellar cistern,suprasellar cistern,Brain,brain,False,False,CORRECT,True
317,synpic59356.jpg,HEAD,Where is the mass located?,POS,OPEN,para,train,Suprasellar cistern,suprasellar cistern,Brain,brain,False,False,CORRECT,True
320,synpic29219.jpg,ABD,Which plane is the image taken?,PLANE,OPEN,freeform,train,Axial,axial,3rd,3rd,False,False,CORRECT,True
321,synpic57520.jpg,HEAD,Where is this plane relative to the eyes?,PLANE,OPEN,freeform,train,Above,above,Behind,behind,False,False,INCORRECT,False
322,synpic24390.jpg,CHEST,How was this x-ray taken?,PLANE,OPEN,freeform,train,PA,pa,Chest,chest,False,False,CORRECT,True
323,synpic23803.jpg,CHEST,Which ribs are located near the abnormality seen in this image?,POS,OPEN,freeform,train,4th and 5th,4th and 5th,2nd and 3rd,2nd and 3rd,False,False,INCORRECT,False
324,synpic23803.jpg,CHEST,What level is the abnormality located at?,POS,OPEN,freeform,train,T5,t5,Chest,chest,False,False,INCORRECT,False
327,synpic17664.jpg,CHEST,Do the lung markings extend to the periphery?,PRES,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
328,synpic17664.jpg,CHEST,Is a pneumothorax present in this image?,PRES,CLOSED,freeform,train,No,no,No,no,True,True,,True
329,synpic47783.jpg,CHEST,Does the width of the heart exceed more than half of the thorax?,SIZE,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
330,synpic47783.jpg,CHEST,How wide is the cardiac shadow?,SIZE,OPEN,para,train,Less than half the thorax,less than half the thorax,Narrow,narrow,False,False,CORRECT,True
331,synpic31955.jpg,CHEST,Is the diaphragm obscured?,PRES,CLOSED,para,train,No,no,Yes,yes,False,False,,False
332,synpic31955.jpg,CHEST,Is the diaphragm clearly visualized on both sides?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
333,synpic45557.jpg,CHEST,Are nodular calcifications present in the lungs?,PRES,CLOSED,freeform,train,No,no,No,no,True,True,,True
334,synpic45557.jpg,CHEST,What lesions are present in the lungs?,PRES,OPEN,para,train,unanswerable,unanswerable,None,none,False,False,CORRECT,True
335,synpic21604.jpg,ABD,How big is the liver lesion?,SIZE,OPEN,para,train,5 cm,5 cm,Small,small,False,False,INCORRECT,False
336,synpic21604.jpg,ABD,What is the size of the mass lesion?,SIZE,OPEN,freeform,train,5 cm,5 cm,Large,large,False,False,INCORRECT,False
337,synpic21604.jpg,ABD,What is the modality by which the image was taken?,MODALITY,OPEN,freeform,train,CT,ct,Ultrasound,ultrasound,False,False,INCORRECT,False
338,synpic34449.jpg,CHEST,Are the calcifications superior or inferior to the diaphragm?,POS,CLOSED,para,train,Superior,superior,Yes,yes,False,False,,False
339,synpic34449.jpg,CHEST,Where in the image are the calcifications located?,POS,OPEN,freeform,train,High on the image,high on the image,Chest,chest,False,False,INCORRECT,False
340,synpic31962.jpg,CHEST,Where is the aortic arch?,POS,OPEN,para,train,Right side,right side,Left,left,False,False,INCORRECT,False
341,synpic31962.jpg,CHEST,Which side of the image is the aortic arch visualized?,POS,OPEN,freeform,train,Right side,right side,Left,left,False,False,INCORRECT,False
343,synpic19477.jpg,CHEST,Where is the lung lesion located?,POS,OPEN,para,train,Right lung,right lung,Left,left,False,False,INCORRECT,False
344,synpic19477.jpg,CHEST,Which lobe of the lung is the lesion located in?,POS,OPEN,freeform,train,Right upper lobe,right upper lobe,Left,left,False,False,INCORRECT,False
345,synpic45557.jpg,CHEST,Do bones appear lighter on this image's modality?,MODALITY,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
346,synpic24220.jpg,ABD,Are the bowel loops on the right or left side of the patient?,POS,CLOSED,para,train,Left side,left side,Yes,yes,False,False,,False
347,synpic24220.jpg,ABD,Where in this image are the bowel loops?,POS,OPEN,freeform,train,Left side,left side,Left,left,False,True,CORRECT,True
348,synpic41050.jpg,ABD,Is there evidence of periappendiceal fluid and fat stranding?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
349,synpic41050.jpg,ABD,What indicates that appendicitis is present?,PRES,OPEN,para,train,Periappendiceal fluid and fat stranding,periappendiceal fluid and fat stranding,Pain,pain,False,False,INCORRECT,False
350,synpic41050.jpg,ABD,Is the appendix visualized with contrast?,COLOR,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
351,synpic41050.jpg,ABD,Is there contrast in the appendix?,COLOR,CLOSED,para,train,No,no,Yes,yes,False,False,,False
354,synpic27985.jpg,ABD,Are any organs besides the intestines present in this image?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
355,synpic27985.jpg,ABD,"Besides the intestines, what other organs are present?",PRES,OPEN,para,train,kidneys,kidneys,Pancreas,pancreas,False,False,INCORRECT,False
356,synpic35914.jpg,ABD,Is a cystic cavity present in the left kidney on this image?,PRES,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
357,synpic35914.jpg,ABD,Is there a cyst in the left kidney?,PRES,CLOSED,para,train,No,no,Yes,yes,False,False,,False
358,synpic33689.jpg,ABD,Is this in the lumbar vertebral level?,PLANE,CLOSED,freeform,train,yes,yes,No,no,False,False,,False
359,synpic27985.jpg,ABD,Is the pathologic part of this image the small bowel or colon?,ABN,CLOSED,freeform,train,Small bowel,small bowel,Yes,yes,False,False,,False
360,synpic27985.jpg,ABD,Where is the intussesception located?,POS,OPEN,para,train,Small bowel,small bowel,Abdomen,abdomen,False,False,INCORRECT,False
361,synpic39532.jpg,CHEST,How many lesions are present in the image?,COUNT,OPEN,freeform,train,One,one,0,0,False,False,CORRECT,True
362,synpic39532.jpg,CHEST,Is there more that one lesion present?,COUNT,CLOSED,para,train,No,no,No,no,True,True,,True
363,synpic27601.jpg,ABD,Is the liver normal?,ABN,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
364,synpic27601.jpg,ABD,Is a ring enhancing lesion present in the right lobe of the liver?,PRES,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
365,synpic34836.jpg,HEAD,Is the lesion on the patient's right or left side?,POS,CLOSED,para,train,Left side,left side,Yes,yes,False,False,,False
366,synpic34836.jpg,HEAD,Where on the image is the lesion?,POS,OPEN,freeform,train,Left temporal lobe,left temporal lobe,Left,left,False,True,CORRECT,True
369,synpic34449.jpg,CHEST,What are the two major organs present in this image?,ORGAN,OPEN,freeform,train,Heart 	lungs,heart 	lungs,Heart and lungs,heart and lungs,False,False,CORRECT,True
372,synpic21995.jpg,ABD,Is the liver abnormal?,ABN,CLOSED,para,train,No,no,Yes,yes,False,False,,False
373,synpic21995.jpg,ABD,Are there any abnormal hypodense lesions in the liver?,PRES,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
378,synpic21995.jpg,ABD,Is the largest cyst in the left or right kidney?,POS,CLOSED,para,train,Left kidney,left kidney,Yes,yes,False,False,,False
379,synpic21995.jpg,ABD,Where is the largest cystic lesion in the image?,POS,OPEN,freeform,train,Left kidney,left kidney,Left,left,False,True,CORRECT,True
380,synpic33689.jpg,ABD,Was oral or IV contrast used?,MODALITY,CLOSED,freeform,train,Both,both,Yes,yes,False,False,,False
381,synpic21995.jpg,ABD,Are the lesions in the image more or less dense than surrounding tissue?,COLOR,CLOSED,freeform,train,more dense,more dense,Yes,yes,False,False,,False
382,synpic21995.jpg,ABD,"What is denser, the cystic lesions or the kidney parenchyma?",COLOR,OPEN,para,train,cystic lesions,cystic lesions,Parenchyma,parenchyma,False,False,INCORRECT,False
383,synpic57520.jpg,HEAD,Is the primary abnormality more or less dense than surrounding matter?,COLOR,CLOSED,freeform,train,less dense,less dense,Yes,yes,False,False,,False
384,synpic57520.jpg,HEAD,"What is denser, the mass or the surrounding brain tissue?",COLOR,CLOSED,para,train,surrounding tissue,surrounding tissue,Yes,yes,False,False,,False
385,synpic27601.jpg,ABD,Is the lesion in this image more or less dense than the surrounding tissue?,COLOR,CLOSED,freeform,train,Less dense,less dense,Yes,yes,False,False,,False
386,synpic27601.jpg,ABD,"What is denser, the lesion or the surrounding tissue?",COLOR,CLOSED,para,train,The surrounding tissue,the surrounding tissue,Yes,yes,False,False,,False
387,synpic57520.jpg,HEAD,Was contrast applied?,MODALITY,CLOSED,freeform,train,no,no,Yes,yes,False,False,,False
388,synpic34449.jpg,CHEST,Is this an AP image?,PLANE,CLOSED,freeform,train,no,no,Yes,yes,False,False,,False
389,synpic19782.jpg,CHEST,Are calcified lesions present in the lung fields?,PRES,CLOSED,para,train,No,no,Yes,yes,False,False,,False
390,synpic19782.jpg,CHEST,Is there evidence of large calcified lesions in the lung fields?,PRES,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
395,synpic21604.jpg,ABD,What is the organ system visualized?,ORGAN,OPEN,freeform,train,Gastrointestinal,gastrointestinal,Digestive,digestive,False,False,CORRECT,True
396,synpic23053.jpg,CHEST,Is the air under the left hemidiaphragm pathologic?,ABN,CLOSED,para,train,No,no,Yes,yes,False,False,,False
397,synpic23053.jpg,CHEST,Is there free air under the left diaphragm?,PRES,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
398,synpic24390.jpg,CHEST,Is this image of the thorax?,ORGAN,CLOSED,freeform,train,yes,yes,Yes,yes,True,True,,True
399,synpic39532.jpg,CHEST,Where is the lesion?,POS,OPEN,para,train,Right lower lobe,right lower lobe,Heart,heart,False,False,INCORRECT,False
400,synpic39532.jpg,CHEST,Which lung lobe is the lesion present in?,POS,OPEN,freeform,train,Right lower lobe,right lower lobe,Left,left,False,False,INCORRECT,False
401,synpic47783.jpg,CHEST,Where is the aneurysm located?,POS,OPEN,freeform,train,In the thorasic aorta,in the thorasic aorta,Chest,chest,False,False,CORRECT,True
402,synpic47783.jpg,CHEST,What is the most important abnormality found in this image?,PRES,OPEN,freeform,train,Width of aorta,width of aorta,Cancer,cancer,False,False,INCORRECT,False
405,synpic19477.jpg,CHEST,At which rib is the lesion located?,POS,OPEN,freeform,train,7th rib,7th rib,2nd,2nd,False,False,INCORRECT,False
406,synpic19477.jpg,CHEST,What rib is the lesion located inferior to?,POS,OPEN,para,train,7th rib,7th rib,2nd,2nd,False,False,INCORRECT,False
407,synpic23803.jpg,CHEST,On which side is the cardiac border more obscured?,POS,OPEN,freeform,train,Right,right,Left,left,False,False,INCORRECT,False
408,synpic23803.jpg,CHEST,Where is the cardiac border more obscured?,POS,OPEN,para,train,Right,right,Left,left,False,False,INCORRECT,False
409,synpic33689.jpg,ABD,What organ system is primarily present in this image?,ORGAN,OPEN,freeform,train,Gastrointestinal,gastrointestinal,Digestive,digestive,False,False,CORRECT,True
410,synpic19477.jpg,CHEST,Which side of the cardiac border is more prominent?,POS,OPEN,para,train,Left,left,Left,left,True,True,CORRECT,True
411,synpic19477.jpg,CHEST,Which cardiac border is more prominently visualized?,POS,OPEN,freeform,train,Left,left,Left,left,True,True,CORRECT,True
412,synpic24390.jpg,CHEST,Is this image a CT scan?,MODALITY,CLOSED,freeform,train,no,no,Yes,yes,False,False,,False
413,synpic57520.jpg,HEAD,Is there evidence of hematoma?,PRES,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
414,synpic57520.jpg,HEAD,Is there blood present?,PRES,CLOSED,para,train,No,no,No,no,True,True,,True
416,synpic13385.jpg,CHEST,Which lung has more extensive infiltration?,POS,OPEN,freeform,train,Left,left,Right,right,False,False,INCORRECT,False
417,synpic13385.jpg,CHEST,Where are the most infiltrates located?,POS,OPEN,para,train,Left lung,left lung,Lungs,lungs,False,False,INCORRECT,False
418,synpic33689.jpg,ABD,How would you describe the duodenum?,ATTRIB,OPEN,para,train,Edematous,edematous,Small,small,False,False,INCORRECT,False
419,synpic33689.jpg,ABD,Is the duodenum edematous?,ATTRIB,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
420,synpic24390.jpg,CHEST,Is the largest air collection on the patient's left or the right side?,POS,CLOSED,para,train,Right side,right side,Yes,yes,False,False,,False
421,synpic24390.jpg,CHEST,Where is the largest air collection in this image?,POS,OPEN,freeform,train,Right lung base,right lung base,Lung,lung,False,True,CORRECT,True
422,synpic31955.jpg,CHEST,Where is the lesion located?,POS,OPEN,para,train,Anterior mediastinum,anterior mediastinum,Lung,lung,False,False,INCORRECT,False
423,synpic31955.jpg,CHEST,What is the location of the primary lesion?,POS,OPEN,freeform,train,Right lung hilum,right lung hilum,Lung,lung,False,True,CORRECT,True
424,synpic13385.jpg,CHEST,Is the air under the left hemidiaphragm pathologic?,ABN,CLOSED,para,train,No,no,Yes,yes,False,False,,False
