qid,image_name,image_organ,question,question_type,answer_type,phrase_type,split,gt_answer,gt_normalized,pred_raw,pred_normalized,exact_match,contains,llm_judge,llm_judge_correct
217,synpic23130.jpg,ABD,Is the abnormality hyper dense or hypo dense?,COLOR,CLOSED,para,train,Hypodense,hypodense,Yes,yes,False,False,,False
218,synpic23130.jpg,ABD,What density is the abnormality?,COLOR,OPEN,freeform,train,Hypodense,hypodense,Different from surrounding tissue density (lower) and texture (coarser) and size (larger) than the surrounding brain tissue.,different from surrounding tissue density (lower) and texture (coarser) and size (larger) than the surrounding brain tissue.,False,False,INCORRECT,False
219,synpic33889.jpg,ABD,What part of the liver is the mass located in?,POS,OPEN,para,train,Left hepatic lobe,left hepatic lobe,"Right side, middle area, lower part of the image (lower-middle) horizontally, middle vertically (middle-middle) horizontally, middle vertically (middle-middle) horizontally, middle vertically (middle-","right side, middle area, lower part of the image (lower-middle) horizontally, middle vertically (middle-middle) horizontally, middle vertically (middle-middle) horizontally, middle vertically (middle-",False,False,INCORRECT,False
220,synpic33889.jpg,ABD,Where is the mass in the liver?,POS,OPEN,freeform,train,Left hepatic lobe,left hepatic lobe,"Right side, middle area, lower part of the image (centrally) and middle-lower part of the image (right-center) and middle-lower part of the image (right-center) and middle-lower part of the image","right side, middle area, lower part of the image (centrally) and middle-lower part of the image (right-center) and middle-lower part of the image (right-center) and middle-lower part of the image",False,False,INCORRECT,False
221,synpic18461.jpg,CHEST,What organ is primarily evaluated in this image?,ORGAN,OPEN,freeform,train,Lungs,lungs,"Lung (specifically, the right lung) and surrounding structures (such as the heart and trachea) are primarily evaluated in this image.","lung (specifically, the right lung) and surrounding structures (such as the heart and trachea) are primarily evaluated in this image.",False,False,INCORRECT,False
222,synpic57368.jpg,HEAD,What hemisphere are the lesions located in?,POS,OPEN,para,train,Bilateral,bilateral,"Left (cerebral cortex) and right (white matter) cerebral hemispheres, cerebellum, and brainstem structures (cerebellum and brainstem) are affected by the lesions","left (cerebral cortex) and right (white matter) cerebral hemispheres, cerebellum, and brainstem structures (cerebellum and brainstem) are affected by the lesions",False,False,CORRECT,True
223,synpic57368.jpg,HEAD,Where are the abnormalities?,POS,OPEN,freeform,train,Bilateral,bilateral,"Brain parenchyma, cerebral hemispheres, cerebellum, brainstem, and spinal cord (not shown) and cranial nerves (not shown) and cranial vault (","brain parenchyma, cerebral hemispheres, cerebellum, brainstem, and spinal cord (not shown) and cranial nerves (not shown) and cranial vault (",False,False,INCORRECT,False
224,synpic20260.jpg,ABD,What does nodular liver suggest?,OTHER,OPEN,para,train,Cirrhosis,cirrhosis,Disease process or condition affecting liver tissue or functioning of the liver cells.,disease process or condition affecting liver tissue or functioning of the liver cells.,False,False,INCORRECT,False
225,synpic20260.jpg,ABD,What does the shape of the liver suggest?,OTHER,OPEN,freeform,train,Cirrhosis,cirrhosis,Mass effect or displacement of adjacent tissues and organs due to the hemorrhage's volume and pressure exerted on the surrounding area.,mass effect or displacement of adjacent tissues and organs due to the hemorrhage's volume and pressure exerted on the surrounding area.,False,False,INCORRECT,False
226,synpic20260.jpg,ABD,What is the brightness in the abdominal aorta?,PRES,OPEN,freeform,train,Atherosclerotic calcification,atherosclerotic calcification,"Blood flowing through the vessel is bright white in color, indicating the presence of blood clots or other abnormalities.","blood flowing through the vessel is bright white in color, indicating the presence of blood clots or other abnormalities.",False,False,INCORRECT,False
227,synpic20260.jpg,ABD,What causes hyper intensity in aorta?,PRES,OPEN,para,train,Atherosclerotic calcification,atherosclerotic calcification,"Blood within the aorta, contrast with surrounding tissue density and texture. Normal aorta is darker than surrounding tissue.","blood within the aorta, contrast with surrounding tissue density and texture. normal aorta is darker than surrounding tissue.",False,False,INCORRECT,False
228,synpic18461.jpg,CHEST,Is this a lateral film?,PLANE,CLOSED,freeform,train,no,no,No,no,True,True,,True
229,synpic51709.jpg,HEAD,Where in the brain is the lesion?,POS,OPEN,para,train,right parietal lobe,right parietal lobe,"Left-center, middle vertically, lower-middle horizontally (cerebellum) (not shown) (not shown) (not shown) (not shown) (not shown) (not shown) (not shown) (not","left-center, middle vertically, lower-middle horizontally (cerebellum) (not shown) (not shown) (not shown) (not shown) (not shown) (not shown) (not shown) (not",False,False,INCORRECT,False
230,synpic51709.jpg,HEAD,Where is the lesion?,POS,OPEN,freeform,train,right parietal lobe,right parietal lobe,"Left-center, lower-middle, middle vertically (axial) and middle horizontally (coronal) (from caption)","left-center, lower-middle, middle vertically (axial) and middle horizontally (coronal) (from caption)",False,False,INCORRECT,False
231,synpic31400.jpg,CHEST,Which organ system is imaged?,ORGAN,OPEN,freeform,train,Chest,chest,Respiratory system (lungs) and cardiovascular system (heart) and brain (cerebrum) and spinal cord (brain stem) and peripheral nerves (brain and spinal cord),respiratory system (lungs) and cardiovascular system (heart) and brain (cerebrum) and spinal cord (brain stem) and peripheral nerves (brain and spinal cord),False,False,INCORRECT,False
232,synpic59356.jpg,HEAD,Is there an abnormal lesion?,PRES,CLOSED,para,train,Yes,yes,Yes,yes,True,True,,True
233,synpic59356.jpg,HEAD,Is there a mass?,PRES,CLOSED,freeform,train,Yes,yes,Yes,yes,True,True,,True
234,synpic40464.jpg,ABD,What does the hypodensity suggest?,OTHER,OPEN,freeform,train,metastasis,metastasis,"Presence of blood or blood products within the area of interest, possibly indicating a pathological condition or a response to a therapeutic intervention.","presence of blood or blood products within the area of interest, possibly indicating a pathological condition or a response to a therapeutic intervention.",False,False,CORRECT,True
235,synpic40464.jpg,ABD,What caused the lesion?,OTHER,OPEN,para,train,metastasis,metastasis,Unknown (likely a disease process) or a result of a disease process affecting the brain parenchyma or adjacent structures.,unknown (likely a disease process) or a result of a disease process affecting the brain parenchyma or adjacent structures.,False,False,CORRECT,True
236,synpic33889.jpg,ABD,In what plane is this image taken?,PLANE,OPEN,freeform,train,axial,axial,"Transverse (Horizontal) and Coronal (Vertical) planes, not specified in the caption (axial, sagittal, and coronal) (not specified in the caption) (not specified in the caption) (not","transverse (horizontal) and coronal (vertical) planes, not specified in the caption (axial, sagittal, and coronal) (not specified in the caption) (not specified in the caption) (not",False,True,INCORRECT,False
237,synpic49914.jpg,CHEST,Is this a study of the chest?,ORGAN,CLOSED,freeform,train,yes,yes,No (mentioned in the caption),no (mentioned in the caption),False,False,,False
239,synpic21044.jpg,CHEST,What is abnormal about the hila?,ATTRIB,OPEN,freeform,train,Enlarged,enlarged,"Different density, texture, or size compared to surrounding tissue. Possible indication of pathology.","different density, texture, or size compared to surrounding tissue. possible indication of pathology.",False,False,INCORRECT,False
240,synpic21044.jpg,CHEST,Is the hila normal or enlarged?,ATTRIB,CLOSED,para,train,Enlarged,enlarged,Yes,yes,False,False,,False
241,synpic49914.jpg,CHEST,What is happening in the right lung?,ABN,OPEN,freeform,train,Volume loss,volume loss,"Inflammation or infection process is occurring in the right lung, as indicated by the presence of a white area. This could be due to various factors such as localized inflammation, infection, or a more widesp","inflammation or infection process is occurring in the right lung, as indicated by the presence of a white area. this could be due to various factors such as localized inflammation, infection, or a more widesp",False,False,INCORRECT,False
242,synpic49914.jpg,CHEST,What is finding in the right lung?,ABN,OPEN,para,train,Volume loss,volume loss,"Mass or lesion, possibly a tumor or inflammation/infection.","mass or lesion, possibly a tumor or inflammation/infection.",False,False,INCORRECT,False
245,synpic45115.jpg,ABD,What is most alarming about the appendix?,ABN,OPEN,freeform,train,extraluminal air and small fluid collection,extraluminal air and small fluid collection,Potential for rupture or complications from inflammation or infection within the abdomen.,potential for rupture or complications from inflammation or infection within the abdomen.,False,False,CORRECT,True
246,synpic23130.jpg,ABD,Is the liver normal?,ABN,CLOSED,freeform,train,No,no,No (indicates abnormality),no (indicates abnormality),False,True,,False
247,synpic23130.jpg,ABD,Is this a normal image?,ABN,CLOSED,para,train,No,no,No,no,True,True,,True
248,synpic18461.jpg,CHEST,Are the lungs normal?,ABN,CLOSED,para,train,No,no,No (abnormal density),no (abnormal density),False,True,,False
249,synpic18461.jpg,CHEST,Is the chest x-ray normal?,ABN,CLOSED,freeform,train,No,no,No (indicates abnormality),no (indicates abnormality),False,True,,False
254,synpic27013.jpg,HEAD,Where is the mass?,POS,OPEN,freeform,train,extra-axial and at the right choroidal fissure,extra-axial and at the right choroidal fissure,"Brain parenchyma, upper-middle area of the image, lower-middle area of the image, and lower-right area of the image (right-center) and lower-left area of the image (left-center) and","brain parenchyma, upper-middle area of the image, lower-middle area of the image, and lower-right area of the image (right-center) and lower-left area of the image (left-center) and",False,False,INCORRECT,False
255,synpic18319.jpg,CHEST,What can cause asymmetrical breasts?,OTHER,OPEN,para,train,Prior surgery,prior surgery,"Disease process or treatment effects (e.g., mastectomy) may cause differences in size and texture between the affected and unaffected areas.","disease process or treatment effects (e.g., mastectomy) may cause differences in size and texture between the affected and unaffected areas.",False,False,CORRECT,True
256,synpic18319.jpg,CHEST,Why are the breasts asymmetrical?,OTHER,OPEN,freeform,train,Prior surgery,prior surgery,Differences in density and texture within the breasts themselves or surrounding tissues may cause variations in size and shape.,differences in density and texture within the breasts themselves or surrounding tissues may cause variations in size and shape.,False,False,INCORRECT,False
257,synpic27013.jpg,HEAD,Is the mass enhancing?,COLOR,CLOSED,freeform,train,No,no,Yes,yes,False,False,,False
264,synpic21734.jpg,ABD,What organ is the mass in?,POS,OPEN,para,train,Pancreas,pancreas,Brain (cerebrum) and cerebellum (cerebellum) and brainstem (midbrain) and spinal cord (spinal cord) and cranial nerves (cranial nerves),brain (cerebrum) and cerebellum (cerebellum) and brainstem (midbrain) and spinal cord (spinal cord) and cranial nerves (cranial nerves),False,False,INCORRECT,False
265,synpic21734.jpg,ABD,Where is the mass?,POS,OPEN,freeform,train,Pancreas,pancreas,"Right-center, middle vertically, lower horizontally (middle of the image)","right-center, middle vertically, lower horizontally (middle of the image)",False,False,INCORRECT,False
266,synpic45162.jpg,ABD,What abnormalities are in the right upper quadrant?,PRES,OPEN,para,train,Gallstones,gallstones,"Hemorrhage, mass effect, or both (indicative of underlying pathology) (pathology) (pathology) (pathology) (pathology) (pathology) (pathology) (pathology) (pathology","hemorrhage, mass effect, or both (indicative of underlying pathology) (pathology) (pathology) (pathology) (pathology) (pathology) (pathology) (pathology) (pathology",False,False,INCORRECT,False
267,synpic45162.jpg,ABD,What is in the right upper quadrant?,PRES,OPEN,freeform,train,Gallstones,gallstones,Blood clot or hemorrhage site (possibly) or part of a mass effect (possibly) or a separate pathological process (possibly) or a normal structure (possibly) or a benign condition (possibly),blood clot or hemorrhage site (possibly) or part of a mass effect (possibly) or a separate pathological process (possibly) or a normal structure (possibly) or a benign condition (possibly),False,False,INCORRECT,False
268,synpic29219.jpg,ABD,Which kidney is abnormal?,POS,OPEN,freeform,train,Right,right,Right kidney (lower right-center) and possibly left kidney (lower left-center) due to proximity and potential impact on adjacent structures.,right kidney (lower right-center) and possibly left kidney (lower left-center) due to proximity and potential impact on adjacent structures.,False,True,INCORRECT,False
269,synpic29219.jpg,ABD,Which kidney has abnormalities?,POS,OPEN,para,train,Right,right,Right kidney (lower right-center) and possibly left kidney (lower left-center) and adrenal gland (middle right) due to proximity to the abnormal area and shared function in the urinary system and endocr,right kidney (lower right-center) and possibly left kidney (lower left-center) and adrenal gland (middle right) due to proximity to the abnormal area and shared function in the urinary system and endocr,False,True,INCORRECT,False
270,synpic54823.jpg,ABD,Is there a pelvic fracture?,PRES,CLOSED,freeform,train,No,no,No (not specified in the caption),no (not specified in the caption),False,True,,False
271,synpic33889.jpg,ABD,Is this a study of the brain?,ORGAN,CLOSED,freeform,train,no,no,No,no,True,True,,True
272,synpic51709.jpg,HEAD,What is the image suggestive of?,OTHER,OPEN,para,train,abscess,abscess,"Intracranial hemorrhage or subdural hematoma, requiring further evaluation and management by a medical professional.","intracranial hemorrhage or subdural hematoma, requiring further evaluation and management by a medical professional.",False,False,INCORRECT,False
273,synpic51709.jpg,HEAD,What is the lesion most likely to be?,OTHER,OPEN,freeform,train,abscess,abscess,"Tumor, cyst, or other pathological condition affecting the brain tissue.","tumor, cyst, or other pathological condition affecting the brain tissue.",False,False,INCORRECT,False
274,synpic29219.jpg,ABD,Describe the lesions in the right kidney?,ATTRIB,OPEN,para,train,Cystic lesions,cystic lesions,"Different density, texture, and size compared to surrounding tissue. Possibly different pathology.","different density, texture, and size compared to surrounding tissue. possibly different pathology.",False,False,CORRECT,True
275,synpic29219.jpg,ABD,What is seen in the right kidney?,PRES,OPEN,freeform,train,Cystic lesions,cystic lesions,Blood clot and surrounding tissue changes (edema) due to increased pressure in the affected area.,blood clot and surrounding tissue changes (edema) due to increased pressure in the affected area.,False,False,INCORRECT,False
276,synpic45162.jpg,ABD,Did the patient have a cholecystectomy?,PRES,CLOSED,freeform,train,Yes,yes,No (not specified in the caption),no (not specified in the caption),False,False,,False
277,synpic45162.jpg,ABD,Has the gallbladder been removed?,PRES,CLOSED,para,train,Yes,yes,No (indicated by the presence of the gallbladder in the image),no (indicated by the presence of the gallbladder in the image),False,False,,False
